,block_id,subject_id,trial_id,roi_id,roi_label,fix_id,duration,start_fix,stop_fix,x_fix,y_fix,index,bottom_right_x,bottom_right_xy,bottom_right_y,start_roi,stop_roi,top_left_x,top_left_xy,top_left_y,level_0,phase
1786,2,2100,26.0,3.0,scene_2,939,276.0,4277,4553.0,672.4,542.2,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,25,study
1787,1,1020,26.0,3.0,scene_2,939,276.0,4277,4553.0,672.4,542.2,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,61,study
1788,2,2100,26.0,3.0,scene_2,940,172.0,4565,4737.0,682.9,535.4,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,25,study
1789,1,1020,26.0,3.0,scene_2,940,172.0,4565,4737.0,682.9,535.4,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,61,study
1790,2,2100,26.0,3.0,scene_2,941,311.0,4782,5093.0,660.4,456.7,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,25,study
1791,1,1020,26.0,3.0,scene_2,941,311.0,4782,5093.0,660.4,456.7,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,61,study
1792,2,2100,26.0,3.0,scene_2,942,132.0,5119,5251.0,641.2,501.8,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,25,study
1793,1,1020,26.0,3.0,scene_2,942,132.0,5119,5251.0,641.2,501.8,25,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,61,study
1794,2,2100,27.0,1.0,scene_1,372,654.0,7,661.0,661.8,535.7,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1795,1,1020,27.0,1.0,scene_1,372,654.0,7,661.0,661.8,535.7,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1796,2,2100,27.0,1.0,scene_1,373,196.0,681,877.0,614.8,527.6,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1797,1,1020,27.0,1.0,scene_1,373,196.0,681,877.0,614.8,527.6,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1798,2,2100,27.0,1.0,scene_1,374,217.0,902,1119.0,680.3,507.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1799,1,1020,27.0,1.0,scene_1,374,217.0,902,1119.0,680.3,507.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1800,2,2100,27.0,1.0,scene_1,375,272.0,1141,1413.0,631.6,529.4,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1801,1,1020,27.0,1.0,scene_1,375,272.0,1141,1413.0,631.6,529.4,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1802,2,2100,27.0,1.0,scene_1,376,957.0,1430,2387.0,631.1,543.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1803,1,1020,27.0,1.0,scene_1,376,957.0,1430,2387.0,631.1,543.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1804,2,2100,27.0,1.0,scene_1,377,439.0,2404,2843.0,617.9,512.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1805,1,1020,27.0,1.0,scene_1,377,439.0,2404,2843.0,617.9,512.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1806,2,2100,27.0,1.0,scene_1,378,215.0,2853,3068.0,640.2,523.3,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1807,1,1020,27.0,1.0,scene_1,378,215.0,2853,3068.0,640.2,523.3,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1808,2,2100,27.0,1.0,scene_1,379,370.0,3077,3447.0,630.8,533.0,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1809,1,1020,27.0,1.0,scene_1,379,370.0,3077,3447.0,630.8,533.0,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1810,2,2100,27.0,1.0,scene_1,380,444.0,3460,3904.0,622.2,559.2,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1811,2,2100,27.0,3.0,scene_2,380,444.0,3460,3904.0,622.2,559.2,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1812,1,1020,27.0,1.0,scene_1,380,444.0,3460,3904.0,622.2,559.2,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1813,1,1020,27.0,3.0,scene_2,380,444.0,3460,3904.0,622.2,559.2,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1814,2,2100,27.0,3.0,scene_2,381,472.0,3919,4391.0,658.1,533.4,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1815,1,1020,27.0,3.0,scene_2,381,472.0,3919,4391.0,658.1,533.4,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1816,2,2100,27.0,3.0,scene_2,382,503.0,4408,4911.0,625.1,526.1,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1817,1,1020,27.0,3.0,scene_2,382,503.0,4408,4911.0,625.1,526.1,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1818,2,2100,27.0,3.0,scene_2,383,329.0,4922,5251.0,644.7,513.4,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1819,1,1020,27.0,3.0,scene_2,383,329.0,4922,5251.0,644.7,513.4,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1820,2,2100,27.0,1.0,scene_1,943,543.0,7,550.0,666.5,516.3,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1821,1,1020,27.0,1.0,scene_1,943,543.0,7,550.0,666.5,516.3,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1822,2,2100,27.0,1.0,scene_1,944,378.0,782,1160.0,649.8,484.0,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1823,1,1020,27.0,1.0,scene_1,944,378.0,782,1160.0,649.8,484.0,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1824,2,2100,27.0,1.0,scene_1,945,1226.0,1173,2399.0,658.7,514.7,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1825,1,1020,27.0,1.0,scene_1,945,1226.0,1173,2399.0,658.7,514.7,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1826,2,2100,27.0,1.0,scene_1,946,274.0,2418,2692.0,650.2,528.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1827,1,1020,27.0,1.0,scene_1,946,274.0,2418,2692.0,650.2,528.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1828,2,2100,27.0,1.0,scene_1,947,197.0,2714,2911.0,671.4,545.6,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1829,1,1020,27.0,1.0,scene_1,947,197.0,2714,2911.0,671.4,545.6,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1830,2,2100,27.0,1.0,scene_1,948,244.0,2929,3173.0,666.5,578.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1831,1,1020,27.0,1.0,scene_1,948,244.0,2929,3173.0,666.5,578.9,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1832,2,2100,27.0,1.0,scene_1,949,243.0,3183,3426.0,660.1,596.4,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1833,1,1020,27.0,1.0,scene_1,949,243.0,3183,3426.0,660.1,596.4,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1834,2,2100,27.0,1.0,scene_1,950,343.0,3459,3802.0,646.6,541.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,26,test
1835,2,2100,27.0,3.0,scene_2,950,343.0,3459,3802.0,646.6,541.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1836,1,1020,27.0,1.0,scene_1,950,343.0,3459,3802.0,646.6,541.5,26,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,62,test
1837,1,1020,27.0,3.0,scene_2,950,343.0,3459,3802.0,646.6,541.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1838,2,2100,27.0,3.0,scene_2,951,228.0,3829,4057.0,638.6,483.9,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1839,1,1020,27.0,3.0,scene_2,951,228.0,3829,4057.0,638.6,483.9,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1840,2,2100,27.0,3.0,scene_2,952,477.0,4079,4556.0,645.5,526.6,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1841,1,1020,27.0,3.0,scene_2,952,477.0,4079,4556.0,645.5,526.6,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1842,2,2100,27.0,3.0,scene_2,953,547.0,4576,5123.0,682.6,524.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1843,1,1020,27.0,3.0,scene_2,953,547.0,4576,5123.0,682.6,524.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1844,2,2100,27.0,3.0,scene_2,954,100.0,5150,5250.0,630.3,519.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,26,test
1845,1,1020,27.0,3.0,scene_2,954,100.0,5150,5250.0,630.3,519.5,26,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,62,test
1846,2,2100,28.0,1.0,scene_1,384,506.0,7,513.0,644.4,526.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1847,1,1020,28.0,1.0,scene_1,384,506.0,7,513.0,644.4,526.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1848,2,2100,28.0,1.0,scene_1,385,194.0,547,741.0,718.6,513.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1849,1,1020,28.0,1.0,scene_1,385,194.0,547,741.0,718.6,513.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1850,2,2100,28.0,1.0,scene_1,386,286.0,791,1077.0,344.4,569.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1851,1,1020,28.0,1.0,scene_1,386,286.0,791,1077.0,344.4,569.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1852,2,2100,28.0,1.0,scene_1,387,211.0,1103,1314.0,408.4,532.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1853,1,1020,28.0,1.0,scene_1,387,211.0,1103,1314.0,408.4,532.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1854,2,2100,28.0,1.0,scene_1,388,761.0,1357,2118.0,675.4,541.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1855,1,1020,28.0,1.0,scene_1,388,761.0,1357,2118.0,675.4,541.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1856,2,2100,28.0,1.0,scene_1,389,211.0,2140,2351.0,599.1,531.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1857,1,1020,28.0,1.0,scene_1,389,211.0,2140,2351.0,599.1,531.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1858,2,2100,28.0,1.0,scene_1,390,230.0,2370,2600.0,616.9,501.8,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1859,1,1020,28.0,1.0,scene_1,390,230.0,2370,2600.0,616.9,501.8,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1860,2,2100,28.0,1.0,scene_1,391,156.0,2657,2813.0,789.8,899.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1861,1,1020,28.0,1.0,scene_1,391,156.0,2657,2813.0,789.8,899.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1862,2,2100,28.0,1.0,scene_1,392,305.0,2865,3170.0,642.3,529.7,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1863,1,1020,28.0,1.0,scene_1,392,305.0,2865,3170.0,642.3,529.7,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1864,2,2100,28.0,1.0,scene_1,393,237.0,3344,3581.0,607.1,486.0,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1865,2,2100,28.0,3.0,scene_2,393,237.0,3344,3581.0,607.1,486.0,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1866,1,1020,28.0,1.0,scene_1,393,237.0,3344,3581.0,607.1,486.0,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1867,1,1020,28.0,3.0,scene_2,393,237.0,3344,3581.0,607.1,486.0,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1868,2,2100,28.0,3.0,scene_2,394,317.0,3644,3961.0,740.6,885.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1869,1,1020,28.0,3.0,scene_2,394,317.0,3644,3961.0,740.6,885.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1870,2,2100,28.0,3.0,scene_2,395,150.0,4005,4155.0,809.2,706.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1871,1,1020,28.0,3.0,scene_2,395,150.0,4005,4155.0,809.2,706.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1872,2,2100,28.0,3.0,scene_2,396,313.0,4200,4513.0,640.2,527.2,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1873,1,1020,28.0,3.0,scene_2,396,313.0,4200,4513.0,640.2,527.2,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1874,2,2100,28.0,3.0,scene_2,397,206.0,4540,4746.0,573.5,530.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1875,1,1020,28.0,3.0,scene_2,397,206.0,4540,4746.0,573.5,530.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1876,2,2100,28.0,3.0,scene_2,398,156.0,4792,4948.0,702.9,735.4,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1877,1,1020,28.0,3.0,scene_2,398,156.0,4792,4948.0,702.9,735.4,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1878,2,2100,28.0,3.0,scene_2,399,191.0,4996,5187.0,642.3,509.2,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1879,1,1020,28.0,3.0,scene_2,399,191.0,4996,5187.0,642.3,509.2,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1880,2,2100,28.0,3.0,scene_2,400,44.0,5206,5250.0,610.8,506.9,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1881,1,1020,28.0,3.0,scene_2,400,44.0,5206,5250.0,610.8,506.9,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1882,2,2100,28.0,1.0,scene_1,955,217.0,119,336.0,668.7,500.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1883,1,1020,28.0,1.0,scene_1,955,217.0,119,336.0,668.7,500.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1884,2,2100,28.0,1.0,scene_1,956,241.0,378,619.0,556.4,488.1,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1885,1,1020,28.0,1.0,scene_1,956,241.0,378,619.0,556.4,488.1,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1886,2,2100,28.0,1.0,scene_1,957,368.0,674,1042.0,462.4,404.1,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1887,1,1020,28.0,1.0,scene_1,957,368.0,674,1042.0,462.4,404.1,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1888,2,2100,28.0,1.0,scene_1,958,209.0,1094,1303.0,314.1,456.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1889,1,1020,28.0,1.0,scene_1,958,209.0,1094,1303.0,314.1,456.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1890,2,2100,28.0,1.0,scene_1,959,226.0,1357,1583.0,583.3,473.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1891,1,1020,28.0,1.0,scene_1,959,226.0,1357,1583.0,583.3,473.3,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1892,2,2100,28.0,1.0,scene_1,960,375.0,1629,2004.0,644.9,552.8,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1893,1,1020,28.0,1.0,scene_1,960,375.0,1629,2004.0,644.9,552.8,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1894,2,2100,28.0,1.0,scene_1,961,205.0,2090,2295.0,355.9,925.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1895,1,1020,28.0,1.0,scene_1,961,205.0,2090,2295.0,355.9,925.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1896,2,2100,28.0,1.0,scene_1,962,362.0,2368,2730.0,661.2,509.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1897,1,1020,28.0,1.0,scene_1,962,362.0,2368,2730.0,661.2,509.5,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1898,2,2100,28.0,1.0,scene_1,963,308.0,2753,3061.0,647.4,527.9,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1899,1,1020,28.0,1.0,scene_1,963,308.0,2753,3061.0,647.4,527.9,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1900,2,2100,28.0,1.0,scene_1,964,327.0,3084,3411.0,696.6,510.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1901,1,1020,28.0,1.0,scene_1,964,327.0,3084,3411.0,696.6,510.2,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1902,2,2100,28.0,1.0,scene_1,965,147.0,3477,3624.0,817.0,934.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,27,study
1903,2,2100,28.0,3.0,scene_2,965,147.0,3477,3624.0,817.0,934.4,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1904,1,1020,28.0,1.0,scene_1,965,147.0,3477,3624.0,817.0,934.4,27,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,63,study
1905,1,1020,28.0,3.0,scene_2,965,147.0,3477,3624.0,817.0,934.4,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1906,2,2100,28.0,3.0,scene_2,966,241.0,3693,3934.0,690.4,555.7,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1907,1,1020,28.0,3.0,scene_2,966,241.0,3693,3934.0,690.4,555.7,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1908,2,2100,28.0,3.0,scene_2,967,165.0,3985,4150.0,586.2,474.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1909,1,1020,28.0,3.0,scene_2,967,165.0,3985,4150.0,586.2,474.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1910,2,2100,28.0,3.0,scene_2,968,330.0,4194,4524.0,667.8,539.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1911,1,1020,28.0,3.0,scene_2,968,330.0,4194,4524.0,667.8,539.3,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1912,2,2100,28.0,3.0,scene_2,969,202.0,4571,4773.0,570.9,576.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1913,1,1020,28.0,3.0,scene_2,969,202.0,4571,4773.0,570.9,576.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1914,2,2100,28.0,4.0,target,970,203.0,4830,5033.0,513.2,457.1,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,27,study
1915,1,1020,28.0,4.0,target,970,203.0,4830,5033.0,513.2,457.1,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,63,study
1916,2,2100,28.0,5.0,lure,970,203.0,4830,5033.0,513.2,457.1,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,27,study
1917,1,1020,28.0,5.0,lure,970,203.0,4830,5033.0,513.2,457.1,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,63,study
1918,2,2100,28.0,3.0,scene_2,970,203.0,4830,5033.0,513.2,457.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1919,1,1020,28.0,3.0,scene_2,970,203.0,4830,5033.0,513.2,457.1,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1920,2,2100,28.0,4.0,target,971,155.0,5080,5235.0,478.0,385.7,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,27,study
1921,1,1020,28.0,4.0,target,971,155.0,5080,5235.0,478.0,385.7,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,63,study
1922,2,2100,28.0,5.0,lure,971,155.0,5080,5235.0,478.0,385.7,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,27,study
1923,1,1020,28.0,5.0,lure,971,155.0,5080,5235.0,478.0,385.7,27,566.0,nan,490.0,3501.0,8000.0,266.0,nan,150.0,63,study
1924,2,2100,28.0,3.0,scene_2,971,155.0,5080,5235.0,478.0,385.7,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,27,study
1925,1,1020,28.0,3.0,scene_2,971,155.0,5080,5235.0,478.0,385.7,27,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,63,study
1926,2,2100,29.0,1.0,scene_1,401,465.0,7,472.0,644.5,553.8,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1927,1,1020,29.0,1.0,scene_1,401,465.0,7,472.0,644.5,553.8,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1928,2,2100,29.0,1.0,scene_1,402,238.0,494,732.0,644.8,479.9,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1929,1,1020,29.0,1.0,scene_1,402,238.0,494,732.0,644.8,479.9,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1930,2,2100,29.0,1.0,scene_1,403,240.0,776,1016.0,853.1,611.1,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1931,1,1020,29.0,1.0,scene_1,403,240.0,776,1016.0,853.1,611.1,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1932,2,2100,29.0,1.0,scene_1,404,962.0,1056,2018.0,651.3,549.1,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1933,1,1020,29.0,1.0,scene_1,404,962.0,1056,2018.0,651.3,549.1,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1934,2,2100,29.0,1.0,scene_1,405,262.0,2040,2302.0,652.1,490.3,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1935,1,1020,29.0,1.0,scene_1,405,262.0,2040,2302.0,652.1,490.3,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1936,2,2100,29.0,1.0,scene_1,406,284.0,2325,2609.0,662.4,565.0,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1937,1,1020,29.0,1.0,scene_1,406,284.0,2325,2609.0,662.4,565.0,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1938,2,2100,29.0,1.0,scene_1,407,192.0,2668,2860.0,943.0,974.0,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,28,test
1939,2,2100,29.0,2.0,possible_answers,407,192.0,2668,2860.0,943.0,974.0,28,1280.0,"1280, 1025",1025.0,0.0,3500.0,0.0,"0,972",972.0,28,test
1940,1,1020,29.0,1.0,scene_1,407,192.0,2668,2860.0,943.0,974.0,28,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,64,test
1941,1,1020,29.0,2.0,possible_answers,407,192.0,2668,2860.0,943.0,974.0,28,1280.0,"1280, 1025",1025.0,0.0,3500.0,0.0,"0,972",972.0,64,test
