,block_id,subject_id,trial_id,roi_id,roi_label,fix_id,duration,start_fix,stop_fix,x_fix,y_fix,index,bottom_right_x,bottom_right_xy,bottom_right_y,start_roi,stop_roi,top_left_x,top_left_xy,top_left_y,constrained_start,constrained_stop,level_0,phase
13341,1,1020,31.0,3.0,scene_2,1020,147.0,5103.0,5250.0,399.9,177.8,30.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,5103.0,5250.0,66.0,test
13342,2,2100,32.0,4.0,target,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13343,2,2100,32.0,4.0,target,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13344,1,1020,32.0,4.0,target,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13345,1,1020,32.0,4.0,target,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13346,2,2100,32.0,5.0,lure,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13347,2,2100,32.0,5.0,lure,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13348,1,1020,32.0,5.0,lure,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13349,1,1020,32.0,5.0,lure,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13350,2,2100,32.0,1.0,scene_1,447,622.0,7.0,629.0,660.7,535.6,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,629.0,31.0,study
13351,2,2100,32.0,2.0,possible_answers,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13352,2,2100,32.0,3.0,scene_2,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13353,1,1020,32.0,1.0,scene_1,447,622.0,7.0,629.0,660.7,535.6,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,629.0,67.0,study
13354,1,1020,32.0,2.0,possible_answers,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13355,1,1020,32.0,3.0,scene_2,447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13356,2,2100,32.0,4.0,target,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13357,2,2100,32.0,4.0,target,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13358,1,1020,32.0,4.0,target,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13359,1,1020,32.0,4.0,target,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13360,2,2100,32.0,5.0,lure,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13361,2,2100,32.0,5.0,lure,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13362,1,1020,32.0,5.0,lure,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13363,1,1020,32.0,5.0,lure,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13364,2,2100,32.0,1.0,scene_1,448,204.0,791.0,995.0,636.3,459.6,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,791.0,995.0,31.0,study
13365,2,2100,32.0,2.0,possible_answers,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13366,2,2100,32.0,3.0,scene_2,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13367,1,1020,32.0,1.0,scene_1,448,204.0,791.0,995.0,636.3,459.6,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,791.0,995.0,67.0,study
13368,1,1020,32.0,2.0,possible_answers,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13369,1,1020,32.0,3.0,scene_2,448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13370,2,2100,32.0,4.0,target,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13371,2,2100,32.0,4.0,target,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13372,1,1020,32.0,4.0,target,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13373,1,1020,32.0,4.0,target,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13374,2,2100,32.0,5.0,lure,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13375,2,2100,32.0,5.0,lure,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13376,1,1020,32.0,5.0,lure,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13377,1,1020,32.0,5.0,lure,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13378,2,2100,32.0,1.0,scene_1,449,209.0,1019.0,1228.0,619.4,520.5,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1019.0,1228.0,31.0,study
13379,2,2100,32.0,2.0,possible_answers,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13380,2,2100,32.0,3.0,scene_2,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13381,1,1020,32.0,1.0,scene_1,449,209.0,1019.0,1228.0,619.4,520.5,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1019.0,1228.0,67.0,study
13382,1,1020,32.0,2.0,possible_answers,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13383,1,1020,32.0,3.0,scene_2,449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13384,2,2100,32.0,4.0,target,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13385,2,2100,32.0,4.0,target,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13386,1,1020,32.0,4.0,target,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13387,1,1020,32.0,4.0,target,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13388,2,2100,32.0,5.0,lure,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13389,2,2100,32.0,5.0,lure,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13390,1,1020,32.0,5.0,lure,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13391,1,1020,32.0,5.0,lure,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13392,2,2100,32.0,1.0,scene_1,450,845.0,1246.0,2091.0,645.9,525.7,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1246.0,2091.0,31.0,study
13393,2,2100,32.0,2.0,possible_answers,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13394,2,2100,32.0,3.0,scene_2,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13395,1,1020,32.0,1.0,scene_1,450,845.0,1246.0,2091.0,645.9,525.7,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1246.0,2091.0,67.0,study
13396,1,1020,32.0,2.0,possible_answers,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13397,1,1020,32.0,3.0,scene_2,450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13398,2,2100,32.0,4.0,target,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13399,2,2100,32.0,4.0,target,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13400,1,1020,32.0,4.0,target,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13401,1,1020,32.0,4.0,target,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13402,2,2100,32.0,5.0,lure,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13403,2,2100,32.0,5.0,lure,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13404,1,1020,32.0,5.0,lure,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13405,1,1020,32.0,5.0,lure,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13406,2,2100,32.0,1.0,scene_1,451,459.0,2110.0,2569.0,617.6,523.8,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2110.0,2569.0,31.0,study
13407,2,2100,32.0,2.0,possible_answers,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13408,2,2100,32.0,3.0,scene_2,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13409,1,1020,32.0,1.0,scene_1,451,459.0,2110.0,2569.0,617.6,523.8,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2110.0,2569.0,67.0,study
13410,1,1020,32.0,2.0,possible_answers,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13411,1,1020,32.0,3.0,scene_2,451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13412,2,2100,32.0,4.0,target,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13413,2,2100,32.0,4.0,target,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13414,1,1020,32.0,4.0,target,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13415,1,1020,32.0,4.0,target,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13416,2,2100,32.0,5.0,lure,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13417,2,2100,32.0,5.0,lure,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13418,1,1020,32.0,5.0,lure,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13419,1,1020,32.0,5.0,lure,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13420,2,2100,32.0,1.0,scene_1,452,168.0,2627.0,2795.0,584.1,925.9,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2627.0,2795.0,31.0,study
13421,2,2100,32.0,2.0,possible_answers,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13422,2,2100,32.0,3.0,scene_2,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13423,1,1020,32.0,1.0,scene_1,452,168.0,2627.0,2795.0,584.1,925.9,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2627.0,2795.0,67.0,study
13424,1,1020,32.0,2.0,possible_answers,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13425,1,1020,32.0,3.0,scene_2,452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13426,2,2100,32.0,4.0,target,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13427,2,2100,32.0,4.0,target,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13428,1,1020,32.0,4.0,target,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13429,1,1020,32.0,4.0,target,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13430,2,2100,32.0,5.0,lure,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13431,2,2100,32.0,5.0,lure,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13432,1,1020,32.0,5.0,lure,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13433,1,1020,32.0,5.0,lure,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13434,2,2100,32.0,1.0,scene_1,453,189.0,2844.0,3033.0,630.6,572.2,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2844.0,3033.0,31.0,study
13435,2,2100,32.0,2.0,possible_answers,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13436,2,2100,32.0,3.0,scene_2,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13437,1,1020,32.0,1.0,scene_1,453,189.0,2844.0,3033.0,630.6,572.2,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2844.0,3033.0,67.0,study
13438,1,1020,32.0,2.0,possible_answers,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13439,1,1020,32.0,3.0,scene_2,453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13440,2,2100,32.0,4.0,target,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13441,2,2100,32.0,4.0,target,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13442,1,1020,32.0,4.0,target,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13443,1,1020,32.0,4.0,target,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13444,2,2100,32.0,5.0,lure,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13445,2,2100,32.0,5.0,lure,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13446,1,1020,32.0,5.0,lure,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13447,1,1020,32.0,5.0,lure,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13448,2,2100,32.0,1.0,scene_1,454,277.0,3212.0,3489.0,662.5,459.1,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,3212.0,3489.0,31.0,study
13449,2,2100,32.0,2.0,possible_answers,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13450,2,2100,32.0,3.0,scene_2,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13451,1,1020,32.0,1.0,scene_1,454,277.0,3212.0,3489.0,662.5,459.1,31.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,3212.0,3489.0,67.0,study
13452,1,1020,32.0,2.0,possible_answers,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13453,1,1020,32.0,3.0,scene_2,454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13454,2,2100,32.0,4.0,target,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13455,2,2100,32.0,4.0,target,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13456,1,1020,32.0,4.0,target,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13457,1,1020,32.0,4.0,target,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13458,2,2100,32.0,5.0,lure,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13459,2,2100,32.0,5.0,lure,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13460,1,1020,32.0,5.0,lure,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13461,1,1020,32.0,5.0,lure,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13462,2,2100,32.0,1.0,scene_1,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13463,2,2100,32.0,2.0,possible_answers,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13464,2,2100,32.0,3.0,scene_2,455,507.0,3564.0,4071.0,610.3,936.2,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,3564.0,4071.0,31.0,study
13465,1,1020,32.0,1.0,scene_1,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13466,1,1020,32.0,2.0,possible_answers,455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13467,1,1020,32.0,3.0,scene_2,455,507.0,3564.0,4071.0,610.3,936.2,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,3564.0,4071.0,67.0,study
13468,2,2100,32.0,4.0,target,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13469,2,2100,32.0,4.0,target,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13470,1,1020,32.0,4.0,target,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13471,1,1020,32.0,4.0,target,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13472,2,2100,32.0,5.0,lure,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13473,2,2100,32.0,5.0,lure,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13474,1,1020,32.0,5.0,lure,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13475,1,1020,32.0,5.0,lure,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13476,2,2100,32.0,1.0,scene_1,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13477,2,2100,32.0,2.0,possible_answers,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13478,2,2100,32.0,3.0,scene_2,456,474.0,4113.0,4587.0,858.7,952.3,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4113.0,4587.0,31.0,study
13479,1,1020,32.0,1.0,scene_1,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13480,1,1020,32.0,2.0,possible_answers,456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13481,1,1020,32.0,3.0,scene_2,456,474.0,4113.0,4587.0,858.7,952.3,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4113.0,4587.0,67.0,study
13482,2,2100,32.0,4.0,target,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13483,2,2100,32.0,4.0,target,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13484,1,1020,32.0,4.0,target,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13485,1,1020,32.0,4.0,target,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13486,2,2100,32.0,5.0,lure,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13487,2,2100,32.0,5.0,lure,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13488,1,1020,32.0,5.0,lure,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13489,1,1020,32.0,5.0,lure,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13490,2,2100,32.0,1.0,scene_1,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13491,2,2100,32.0,2.0,possible_answers,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13492,2,2100,32.0,3.0,scene_2,457,245.0,4724.0,4969.0,662.9,490.4,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4724.0,4969.0,31.0,study
13493,1,1020,32.0,1.0,scene_1,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13494,1,1020,32.0,2.0,possible_answers,457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13495,1,1020,32.0,3.0,scene_2,457,245.0,4724.0,4969.0,662.9,490.4,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4724.0,4969.0,67.0,study
13496,2,2100,32.0,4.0,target,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13497,2,2100,32.0,4.0,target,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13498,1,1020,32.0,4.0,target,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13499,1,1020,32.0,4.0,target,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13500,2,2100,32.0,5.0,lure,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13501,2,2100,32.0,5.0,lure,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13502,1,1020,32.0,5.0,lure,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13503,1,1020,32.0,5.0,lure,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13504,2,2100,32.0,1.0,scene_1,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13505,2,2100,32.0,2.0,possible_answers,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13506,2,2100,32.0,3.0,scene_2,458,256.0,4993.0,5249.0,621.9,521.7,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4993.0,5249.0,31.0,study
13507,1,1020,32.0,1.0,scene_1,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13508,1,1020,32.0,2.0,possible_answers,458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13509,1,1020,32.0,3.0,scene_2,458,256.0,4993.0,5249.0,621.9,521.7,31.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4993.0,5249.0,67.0,study
13510,2,2100,32.0,4.0,target,1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13511,2,2100,32.0,4.0,target,1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13512,1,1020,32.0,4.0,target,1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13513,1,1020,32.0,4.0,target,1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13514,2,2100,32.0,5.0,lure,1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
